log_id,game_id,timestamp,category,type,turn,player,phase,card_target,card_source,card_count
317,,2025-04-13T00:31:21.964,effect,CARD_PLAY,20,2,buy,Copper,,1
318,,2025-04-13T00:31:21.964,effect,CARD_PLAY,20,2,buy,Copper,,1
319,,2025-04-13T00:31:21.964,effect,CARD_PLAY,20,2,buy,Copper,,1
320,,2025-04-13T00:31:21.965,effect,CARD_PLAY,20,2,buy,Copper,,1
321,,2025-04-13T00:31:21.965,effect,CARD_BUY,20,2,buy,Copper,,1
322,,2025-04-13T00:31:21.966,phase,PHASE_END,20,2,buy,,,
323,,2025-04-13T00:31:21.966,phase,PHASE_START,20,2,cleanup,,,
324,,2025-04-13T00:31:21.967,phase,PHASE_END,20,2,cleanup,,,
325,,2025-04-13T00:31:21.967,turn,TURN_END,20,2,,,,
326,,2025-04-13T00:31:21.972,turn,TURN_START,21,3,,,,
327,,2025-04-13T00:31:21.972,phase,PHASE_START,21,3,start,,,
328,,2025-04-13T00:31:21.972,phase,PHASE_END,21,3,start,,,
329,,2025-04-13T00:31:21.973,phase,PHASE_START,21,3,action,,,
330,,2025-04-13T00:31:21.973,phase,PHASE_END,21,3,action,,,
331,,2025-04-13T00:31:21.973,phase,PHASE_START,21,3,buy,,,
332,,2025-04-13T00:31:21.974,effect,CARD_PLAY,21,3,buy,Copper,,1
333,,2025-04-13T00:31:21.974,effect,CARD_PLAY,21,3,buy,Copper,,1
334,,2025-04-13T00:31:21.975,effect,CARD_BUY,21,3,buy,Copper,,1
335,,2025-04-13T00:31:21.975,phase,PHASE_END,21,3,buy,,,
336,,2025-04-13T00:31:21.976,phase,PHASE_START,21,3,cleanup,,,
337,,2025-04-13T00:31:21.976,phase,PHASE_END,21,3,cleanup,,,
338,,2025-04-13T00:31:21.977,turn,TURN_END,21,3,,,,
339,,2025-04-13T00:31:21.977,turn,TURN_START,22,4,,,,
340,,2025-04-13T00:31:21.978,phase,PHASE_START,22,4,start,,,
341,,2025-04-13T00:31:21.978,phase,PHASE_END,22,4,start,,,
342,,2025-04-13T00:31:21.981,phase,PHASE_START,22,4,action,,,
343,,2025-04-13T00:31:21.981,effect,CARD_PLAY,22,4,action,Laboratory,,1
344,,2025-04-13T00:31:21.982,phase,PHASE_END,22,4,action,,,
345,,2025-04-13T00:31:21.982,phase,PHASE_START,22,4,buy,,,
346,,2025-04-13T00:31:21.983,effect,CARD_PLAY,22,4,buy,Copper,,1
